                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    127,                 1.4111,                0.83443,                 1.1387,                 0.6778,                0.51098,                0.62657,                0.37753,                 1.7293,                 1.3352,                 1.3444,              0.0097304,              0.0097304,              0.0097304
                    128,                   1.39,                0.82717,                 1.1228,                0.68553,                 0.5185,                0.62482,                0.37276,                 1.7399,                 1.3208,                 1.3488,              0.0097262,              0.0097262,              0.0097262
                    129,                 1.3744,                0.80073,                 1.1342,                0.69126,                0.51027,                0.62859,                0.37776,                 1.7265,                 1.3305,                 1.3453,              0.0097219,              0.0097219,              0.0097219
                    130,                 1.3321,                0.77924,                 1.1418,                0.66681,                0.50511,                0.61134,                0.36242,                 1.7379,                 1.3391,                 1.3522,              0.0097176,              0.0097176,              0.0097176
                    131,                 1.3473,                0.81634,                 1.1038,                0.64454,                0.51518,                 0.6199,                0.37264,                 1.7493,                  1.342,                  1.375,              0.0097132,              0.0097132,              0.0097132
                    132,                  1.397,                 0.8303,                 1.1436,                0.64229,                 0.4972,                0.60262,                0.34823,                 1.8193,                 1.3639,                  1.409,              0.0097088,              0.0097088,              0.0097088
                    133,                 1.3894,                0.82776,                 1.1423,                0.66169,                0.49942,                0.60832,                0.35647,                  1.787,                 1.3408,                 1.3986,              0.0097044,              0.0097044,              0.0097044
                    134,                 1.3656,                 0.7764,                 1.1197,                0.68726,                0.51149,                   0.63,                0.38239,                 1.7208,                 1.3047,                 1.3467,                 0.0097,                 0.0097,                 0.0097
                    135,                 1.3384,                0.77509,                 1.1333,                0.69763,                0.50563,                0.62692,                0.37673,                 1.7405,                  1.335,                 1.3666,              0.0096955,              0.0096955,              0.0096955
                    136,                 1.3291,                0.75391,                 1.1376,                0.65805,                0.51488,                0.61845,                0.36926,                 1.7326,                 1.3563,                 1.3592,               0.009691,               0.009691,               0.009691
                    137,                 1.3142,                0.72477,                 1.1461,                0.69049,                 0.5107,                0.62717,                0.37766,                 1.7353,                 1.3424,                 1.3596,              0.0096864,              0.0096864,              0.0096864
                    138,                 1.3169,                0.78938,                  1.125,                0.67082,                  0.516,                0.62204,                0.35996,                 1.8068,                 1.3797,                 1.4006,              0.0096818,              0.0096818,              0.0096818
                    139,                 1.3279,                0.74004,                 1.1301,                0.69877,                0.49854,                0.62137,                 0.3819,                 1.6791,                 1.3313,                 1.3247,              0.0096772,              0.0096772,              0.0096772
                    140,                 1.3399,                0.77089,                 1.1204,                0.65812,                0.52445,                0.62274,                0.37626,                 1.7186,                  1.345,                 1.3535,              0.0096726,              0.0096726,              0.0096726
                    141,                 1.3244,                0.74062,                 1.1251,                 0.6474,                0.52482,                0.62432,                0.37245,                 1.7824,                 1.3817,                 1.4013,              0.0096679,              0.0096679,              0.0096679
                    142,                 1.3201,                0.72723,                 1.1519,                0.70721,                0.50417,                0.63178,                0.38404,                 1.7236,                 1.3278,                 1.3616,              0.0096632,              0.0096632,              0.0096632
                    143,                 1.3345,                0.75951,                 1.0947,                0.67932,                0.51443,                 0.6243,                0.36422,                 1.8425,                 1.3892,                 1.4271,              0.0096585,              0.0096585,              0.0096585
                    144,                 1.3814,                0.79189,                 1.1307,                0.70663,                0.49966,                0.62764,                0.38339,                 1.7528,                 1.4127,                 1.3829,              0.0096537,              0.0096537,              0.0096537
                    145,                 1.3531,                0.79066,                 1.1038,                0.76122,                0.50526,                 0.6555,                0.39742,                 1.7462,                 1.3631,                 1.3772,              0.0096489,              0.0096489,              0.0096489
                    146,                 1.3022,                0.71233,                 1.1294,                0.73196,                0.50937,                0.64242,                0.38708,                 1.7543,                 1.3654,                 1.3848,              0.0096441,              0.0096441,              0.0096441
                    147,                 1.3362,                0.72685,                 1.1297,                0.72862,                0.51372,                0.64674,                0.39243,                  1.736,                 1.3409,                  1.372,              0.0096392,              0.0096392,              0.0096392
                    148,                 1.2604,                0.69354,                  1.114,                0.71433,                0.50699,                0.64581,                0.39612,                   1.75,                 1.4806,                 1.3738,              0.0096343,              0.0096343,              0.0096343
