                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.72628,                 2.1634,                 1.3208,                0.81981,                0.46808,                0.65861,                0.40653,                0.76612,                 2.4667,                 1.2217,              0.0099846,              0.0099846,              0.0099846
                     77,                0.73026,                 2.1836,                 1.3446,                0.82362,                0.48018,                0.66754,                 0.4114,                0.76906,                  2.442,                 1.2185,              0.0099842,              0.0099842,              0.0099842
                     78,                0.74916,                 2.1948,                 1.3747,                0.75822,                0.37944,                0.58146,                0.35381,                0.79514,                 2.9678,                 1.2761,              0.0099838,              0.0099838,              0.0099838
                     79,                 0.7492,                 2.1887,                 1.3498,                0.76136,                 0.4877,                0.64121,                0.39145,                0.77639,                 2.4593,                  1.223,              0.0099833,              0.0099833,              0.0099833
                     80,                0.73962,                 2.1049,                 1.3098,                0.78578,                0.50121,                0.66223,                0.40191,                0.77363,                  2.384,                 1.2186,              0.0099829,              0.0099829,              0.0099829
                     81,                0.73666,                 2.0661,                 1.3432,                0.77388,                 0.4931,                0.65427,                0.39848,                0.77849,                  2.472,                 1.2356,              0.0099825,              0.0099825,              0.0099825
                     82,                0.73756,                 2.0902,                 1.3517,                0.78397,                0.52467,                0.67431,                0.41447,                0.75406,                 2.2941,                 1.2078,               0.009982,               0.009982,               0.009982
                     83,                0.72951,                 2.0577,                  1.326,                0.78291,                 0.5163,                0.66797,                0.40459,                0.76517,                 2.3382,                 1.2193,              0.0099816,              0.0099816,              0.0099816
                     84,                0.76504,                 2.0618,                 1.3669,                 0.7342,                0.53552,                0.66247,                0.38966,                0.78895,                  2.358,                 1.2471,              0.0099811,              0.0099811,              0.0099811
                     85,                0.78466,                 2.0703,                  1.392,                0.79585,                0.50086,                0.66443,                0.40273,                0.77246,                 2.3825,                 1.2282,              0.0099807,              0.0099807,              0.0099807
                     86,                0.75421,                 2.1756,                 1.3437,                 0.7393,                0.48039,                0.63046,                0.38176,                0.77115,                  2.407,                 1.2235,              0.0099802,              0.0099802,              0.0099802
                     87,                 0.7359,                    2.1,                 1.3561,                    0.8,                0.46111,                 0.6464,                0.39561,                0.77984,                  2.446,                 1.2262,              0.0099797,              0.0099797,              0.0099797
                     88,                0.74296,                 2.2289,                 1.3576,                0.76118,                 0.4926,                0.64958,                0.39115,                 0.7831,                 2.5791,                 1.2447,              0.0099793,              0.0099793,              0.0099793
                     89,                0.73383,                 2.1389,                 1.3229,                0.77618,                 0.5082,                  0.664,                0.39911,                0.77003,                  2.401,                  1.228,              0.0099788,              0.0099788,              0.0099788
                     90,                0.74222,                  2.092,                 1.3883,                0.73645,                0.51869,                0.65296,                0.39367,                0.77226,                 2.4043,                 1.2207,              0.0099783,              0.0099783,              0.0099783
                     91,                 0.7424,                 2.2138,                 1.3972,                0.75966,                0.51824,                0.66094,                0.39771,                 0.7743,                  2.421,                 1.2203,              0.0099778,              0.0099778,              0.0099778
                     92,                 0.7208,                 1.9977,                 1.3246,                0.75668,                0.53249,                0.66816,                0.39925,                0.76261,                 2.3989,                 1.2095,              0.0099773,              0.0099773,              0.0099773
                     93,                0.75202,                 2.0052,                 1.3903,                0.78716,                0.49325,                0.65961,                0.39264,                0.77507,                 2.3989,                 1.2186,              0.0099768,              0.0099768,              0.0099768
                     94,                0.72765,                 2.0437,                 1.3589,                0.73656,                0.49608,                0.63449,                0.38637,                0.76148,                 2.3417,                 1.2165,              0.0099763,              0.0099763,              0.0099763
                     95,                0.73528,                 1.9955,                 1.3307,                 0.7421,                0.54342,                0.66916,                0.40279,                0.76738,                 2.3467,                 1.2188,              0.0099758,              0.0099758,              0.0099758
                     96,                0.72612,                 1.9879,                 1.3235,                 0.7445,                0.54931,                0.68062,                0.41194,                0.77134,                 2.4074,                 1.2216,              0.0099753,              0.0099753,              0.0099753
                     97,                0.72463,                 1.9579,                 1.3358,                0.74142,                0.55196,                0.67798,                0.40733,                0.77224,                 2.3749,                 1.2205,              0.0099748,              0.0099748,              0.0099748
                     98,                0.70513,                  1.917,                 1.3203,                0.77475,                0.55259,                0.68887,                0.41808,                0.76271,                 2.2927,                 1.2116,              0.0099742,              0.0099742,              0.0099742
                     99,                0.73012,                  2.001,                 1.2954,                0.80637,                0.53069,                 0.6918,                0.42161,                0.77605,                 2.3491,                  1.221,              0.0099737,              0.0099737,              0.0099737
                    100,                0.71614,                 1.9333,                 1.3434,                0.75789,                0.54004,                0.67641,                0.40309,                0.75837,                 2.3362,                 1.2131,              0.0099732,              0.0099732,              0.0099732
                    101,                0.71545,                 1.9386,                 1.3459,                 0.8039,                0.55894,                0.70637,                0.42383,                0.75608,                 2.2647,                 1.2095,              0.0099726,              0.0099726,              0.0099726
                    102,                0.70474,                 1.7902,                 1.3182,                0.79367,                0.55337,                0.69759,                0.41917,                0.75737,                 2.2844,                 1.2136,              0.0099721,              0.0099721,              0.0099721
                    103,                0.73448,                 1.9361,                 1.3381,                0.76529,                0.53523,                0.67222,                0.41077,                0.75257,                 2.2776,                 1.2014,              0.0099715,              0.0099715,              0.0099715
                    104,                0.69649,                 1.8128,                 1.3178,                0.74967,                 0.5543,                0.67684,                0.40897,                0.76697,                 2.2975,                 1.2139,              0.0099709,              0.0099709,              0.0099709
                    105,                0.72039,                 1.9341,                 1.3573,                0.80833,                0.54653,                0.70015,                0.42572,                0.75775,                 2.2706,                 1.2111,              0.0099704,              0.0099704,              0.0099704
                    106,                 0.7029,                 1.7497,                 1.3059,                0.79832,                0.53055,                0.68486,                0.41554,                0.77166,                 2.3208,                 1.2302,              0.0099698,              0.0099698,              0.0099698
                    107,                 0.7172,                 1.7915,                 1.3428,                0.77327,                   0.55,                0.68561,                0.41403,                0.76484,                 2.2704,                 1.2152,              0.0099692,              0.0099692,              0.0099692
